Data sorteio: 11/03/1996; Acumulou: sim; Número do Concurso: 1; Dezenas Sorteadas: 41, 05, 04, 52, 30, 33
Data sorteio: 15/07/2006; Acumulou: sim; Número do Concurso: 781; Dezenas Sorteadas: 10, 54, 08, 39, 56, 13
Data sorteio: 19/07/2006; Acumulou: sim; Número do Concurso: 782; Dezenas Sorteadas: 11, 23, 59, 42, 35, 02
Data sorteio: 22/07/2006; Acumulou: não; Número do Concurso: 783; Dezenas Sorteadas: 43, 21, 48, 08, 04, 32
Data sorteio: 26/07/2006; Acumulou: sim; Número do Concurso: 784; Dezenas Sorteadas: 42, 56, 08, 37, 27, 53
Data sorteio: 29/07/2006; Acumulou: não; Número do Concurso: 785; Dezenas Sorteadas: 35, 05, 37, 08, 48, 17
Data sorteio: 02/08/2006; Acumulou: sim; Número do Concurso: 786; Dezenas Sorteadas: 27, 31, 26, 11, 10, 41
Data sorteio: 05/08/2006; Acumulou: sim; Número do Concurso: 787; Dezenas Sorteadas: 37, 31, 20, 60, 34, 54
Data sorteio: 09/08/2006; Acumulou: sim; Número do Concurso: 788; Dezenas Sorteadas: 31, 57, 17, 19, 29, 44
Data sorteio: 12/08/2006; Acumulou: sim; Número do Concurso: 789; Dezenas Sorteadas: 60, 39, 31, 38, 06, 50
Data sorteio: 16/08/2006; Acumulou: sim; Número do Concurso: 790; Dezenas Sorteadas: 22, 02, 19, 28, 43, 06
Data sorteio: 19/08/2006; Acumulou: não; Número do Concurso: 791; Dezenas Sorteadas: 42, 35, 19, 09, 14, 58
Data sorteio: 23/08/2006; Acumulou: sim; Número do Concurso: 792; Dezenas Sorteadas: 43, 56, 09, 45, 29, 34
Data sorteio: 26/08/2006; Acumulou: sim; Número do Concurso: 793; Dezenas Sorteadas: 03, 51, 33, 15, 16, 57
Data sorteio: 30/08/2006; Acumulou: sim; Número do Concurso: 794; Dezenas Sorteadas: 56, 47, 55, 38, 42, 03
Data sorteio: 02/09/2006; Acumulou: sim; Número do Concurso: 795; Dezenas Sorteadas: 14, 36, 21, 29, 26, 48
Data sorteio: 06/09/2006; Acumulou: sim; Número do Concurso: 796; Dezenas Sorteadas: 19, 24, 43, 34, 39, 05
Data sorteio: 09/09/2006; Acumulou: sim; Número do Concurso: 797; Dezenas Sorteadas: 58, 48, 52, 47, 12, 06
Data sorteio: 13/09/2006; Acumulou: sim; Número do Concurso: 798; Dezenas Sorteadas: 32, 09, 04, 52, 29, 03
Data sorteio: 16/09/2006; Acumulou: sim; Número do Concurso: 799; Dezenas Sorteadas: 29, 35, 19, 57, 42, 55
Data sorteio: 20/09/2006; Acumulou: sim; Número do Concurso: 800; Dezenas Sorteadas: 01, 07, 56, 11, 37, 38
Data sorteio: 23/09/2006; Acumulou: sim; Número do Concurso: 801; Dezenas Sorteadas: 20, 22, 11, 19, 48, 42
Data sorteio: 27/09/2006; Acumulou: sim; Número do Concurso: 802; Dezenas Sorteadas: 14, 24, 60, 06, 18, 48
Data sorteio: 30/09/2006; Acumulou: sim; Número do Concurso: 803; Dezenas Sorteadas: 10, 57, 28, 03, 05, 21
Data sorteio: 04/10/2006; Acumulou: não; Número do Concurso: 804; Dezenas Sorteadas: 13, 59, 37, 56, 03, 47
Data sorteio: 07/10/2006; Acumulou: sim; Número do Concurso: 805; Dezenas Sorteadas: 30, 02, 48, 60, 43, 36
Data sorteio: 12/10/2006; Acumulou: sim; Número do Concurso: 806; Dezenas Sorteadas: 60, 41, 47, 26, 35, 18
Data sorteio: 14/10/2006; Acumulou: sim; Número do Concurso: 807; Dezenas Sorteadas: 08, 27, 02, 32, 56, 49
Data sorteio: 18/10/2006; Acumulou: sim; Número do Concurso: 808; Dezenas Sorteadas: 15, 21, 31, 46, 02, 57
Data sorteio: 21/10/2006; Acumulou: sim; Número do Concurso: 809; Dezenas Sorteadas: 25, 23, 11, 05, 30, 15
Data sorteio: 25/10/2006; Acumulou: sim; Número do Concurso: 810; Dezenas Sorteadas: 04, 33, 01, 48, 05, 37
Data sorteio: 28/10/2006; Acumulou: não; Número do Concurso: 811; Dezenas Sorteadas: 32, 57, 28, 41, 10, 47
Data sorteio: 01/11/2006; Acumulou: sim; Número do Concurso: 812; Dezenas Sorteadas: 57, 39, 54, 11, 38, 13
Data sorteio: 04/11/2006; Acumulou: sim; Número do Concurso: 813; Dezenas Sorteadas: 23, 15, 56, 46, 09, 45
Data sorteio: 08/11/2006; Acumulou: sim; Número do Concurso: 814; Dezenas Sorteadas: 11, 02, 46, 50, 08, 41
Data sorteio: 11/11/2006; Acumulou: sim; Número do Concurso: 815; Dezenas Sorteadas: 57, 50, 09, 39, 37, 19
Data sorteio: 16/11/2006; Acumulou: sim; Número do Concurso: 816; Dezenas Sorteadas: 21, 47, 40, 52, 30, 20
Data sorteio: 18/11/2006; Acumulou: sim; Número do Concurso: 817; Dezenas Sorteadas: 34, 43, 29, 30, 10, 52
Data sorteio: 22/11/2006; Acumulou: sim; Número do Concurso: 818; Dezenas Sorteadas: 44, 41, 22, 08, 09, 25
Data sorteio: 25/11/2006; Acumulou: sim; Número do Concurso: 819; Dezenas Sorteadas: 51, 05, 58, 46, 25, 19
Data sorteio: 29/11/2006; Acumulou: não; Número do Concurso: 820; Dezenas Sorteadas: 17, 45, 32, 21, 10, 46
Data sorteio: 02/12/2006; Acumulou: sim; Número do Concurso: 821; Dezenas Sorteadas: 04, 29, 38, 36, 33, 42
Data sorteio: 06/12/2006; Acumulou: sim; Número do Concurso: 822; Dezenas Sorteadas: 04, 17, 41, 10, 27, 52
Data sorteio: 09/12/2006; Acumulou: sim; Número do Concurso: 823; Dezenas Sorteadas: 15, 26, 59, 01, 54, 51
Data sorteio: 13/12/2006; Acumulou: sim; Número do Concurso: 824; Dezenas Sorteadas: 33, 48, 06, 07, 20, 09
Data sorteio: 16/12/2006; Acumulou: sim; Número do Concurso: 825; Dezenas Sorteadas: 28, 21, 40, 10, 41, 47
Data sorteio: 19/12/2006; Acumulou: sim; Número do Concurso: 826; Dezenas Sorteadas: 45, 06, 08, 07, 53, 27
Data sorteio: 21/12/2006; Acumulou: sim; Número do Concurso: 827; Dezenas Sorteadas: 24, 56, 30, 51, 42, 18
Data sorteio: 23/12/2006; Acumulou: sim; Número do Concurso: 828; Dezenas Sorteadas: 23, 50, 53, 42, 28, 38
Data sorteio: 31/12/2006; Acumulou: sim; Número do Concurso: 829; Dezenas Sorteadas: 32, 50, 14, 47, 10, 56
Data sorteio: 03/01/2007; Acumulou: sim; Número do Concurso: 830; Dezenas Sorteadas: 53, 51, 02, 41, 13, 49
Data sorteio: 06/01/2007; Acumulou: sim; Número do Concurso: 831; Dezenas Sorteadas: 03, 50, 48, 42, 32, 33
Data sorteio: 10/01/2007; Acumulou: não; Número do Concurso: 832; Dezenas Sorteadas: 17, 49, 15, 33, 39, 23
Data sorteio: 13/01/2007; Acumulou: sim; Número do Concurso: 833; Dezenas Sorteadas: 53, 58, 57, 16, 46, 13
Data sorteio: 17/01/2007; Acumulou: não; Número do Concurso: 834; Dezenas Sorteadas: 44, 10, 17, 16, 51, 34
Data sorteio: 20/01/2007; Acumulou: sim; Número do Concurso: 835; Dezenas Sorteadas: 58, 31, 57, 49, 33, 18
Data sorteio: 24/01/2007; Acumulou: sim; Número do Concurso: 836; Dezenas Sorteadas: 28, 22, 38, 17, 52, 59
Data sorteio: 27/01/2007; Acumulou: não; Número do Concurso: 837; Dezenas Sorteadas: 16, 05, 24, 34, 06, 60
Data sorteio: 31/01/2007; Acumulou: sim; Número do Concurso: 838; Dezenas Sorteadas: 09, 30, 47, 38, 23, 44
Data sorteio: 03/02/2007; Acumulou: sim; Número do Concurso: 839; Dezenas Sorteadas: 11, 18, 08, 07, 37, 43
Data sorteio: 07/02/2007; Acumulou: sim; Número do Concurso: 840; Dezenas Sorteadas: 43, 29, 35, 59, 31, 17
Data sorteio: 10/02/2007; Acumulou: sim; Número do Concurso: 841; Dezenas Sorteadas: 36, 51, 32, 22, 38, 07
Data sorteio: 14/02/2007; Acumulou: sim; Número do Concurso: 842; Dezenas Sorteadas: 51, 44, 60, 09, 07, 30
Data sorteio: 17/02/2007; Acumulou: sim; Número do Concurso: 843; Dezenas Sorteadas: 34, 48, 01, 16, 45, 36
Data sorteio: 24/02/2007; Acumulou: sim; Número do Concurso: 844; Dezenas Sorteadas: 54, 24, 44, 57, 34, 16
Data sorteio: 28/02/2007; Acumulou: sim; Número do Concurso: 845; Dezenas Sorteadas: 40, 48, 19, 20, 14, 52
Data sorteio: 03/03/2007; Acumulou: sim; Número do Concurso: 846; Dezenas Sorteadas: 47, 54, 02, 50, 03, 44
Data sorteio: 07/03/2007; Acumulou: não; Número do Concurso: 847; Dezenas Sorteadas: 42, 14, 44, 27, 15, 48
Data sorteio: 10/03/2007; Acumulou: não; Número do Concurso: 848; Dezenas Sorteadas: 56, 34, 17, 32, 47, 27
Data sorteio: 14/03/2007; Acumulou: sim; Número do Concurso: 849; Dezenas Sorteadas: 08, 39, 09, 58, 44, 49
Data sorteio: 17/03/2007; Acumulou: sim; Número do Concurso: 850; Dezenas Sorteadas: 60, 22, 59, 25, 44, 07
Data sorteio: 21/03/2007; Acumulou: não; Número do Concurso: 851; Dezenas Sorteadas: 16, 32, 35, 58, 19, 03
Data sorteio: 24/03/2007; Acumulou: sim; Número do Concurso: 852; Dezenas Sorteadas: 14, 38, 06, 23, 44, 34
Data sorteio: 28/03/2007; Acumulou: sim; Número do Concurso: 853; Dezenas Sorteadas: 51, 30, 59, 46, 38, 56
Data sorteio: 31/03/2007; Acumulou: sim; Número do Concurso: 854; Dezenas Sorteadas: 17, 03, 24, 27, 44, 25
Data sorteio: 04/04/2007; Acumulou: sim; Número do Concurso: 855; Dezenas Sorteadas: 42, 03, 24, 53, 43, 31
Data sorteio: 07/04/2007; Acumulou: sim; Número do Concurso: 856; Dezenas Sorteadas: 11, 40, 41, 47, 15, 42
Data sorteio: 11/04/2007; Acumulou: sim; Número do Concurso: 857; Dezenas Sorteadas: 17, 59, 49, 02, 03, 50
Data sorteio: 14/04/2007; Acumulou: não; Número do Concurso: 858; Dezenas Sorteadas: 31, 37, 54, 23, 04, 18
Data sorteio: 18/04/2007; Acumulou: sim; Número do Concurso: 859; Dezenas Sorteadas: 46, 47, 12, 57, 34, 09
Data sorteio: 23/04/2007; Acumulou: sim; Número do Concurso: 860; Dezenas Sorteadas: 22, 08, 17, 42, 44, 02
Data sorteio: 25/04/2007; Acumulou: não; Número do Concurso: 861; Dezenas Sorteadas: 42, 40, 60, 59, 47, 39
Data sorteio: 28/04/2007; Acumulou: não; Número do Concurso: 862; Dezenas Sorteadas: 19, 35, 12, 02, 11, 08
Data sorteio: 02/05/2007; Acumulou: sim; Número do Concurso: 863; Dezenas Sorteadas: 32, 53, 50, 57, 15, 24
Data sorteio: 05/05/2007; Acumulou: sim; Número do Concurso: 864; Dezenas Sorteadas: 31, 11, 33, 42, 57, 08
Data sorteio: 09/05/2007; Acumulou: sim; Número do Concurso: 865; Dezenas Sorteadas: 27, 23, 41, 51, 26, 53
Data sorteio: 12/05/2007; Acumulou: sim; Número do Concurso: 866; Dezenas Sorteadas: 36, 48, 27, 40, 05, 46
Data sorteio: 16/05/2007; Acumulou: sim; Número do Concurso: 867; Dezenas Sorteadas: 54, 26, 28, 19, 44, 10
Data sorteio: 19/05/2007; Acumulou: sim; Número do Concurso: 868; Dezenas Sorteadas: 57, 51, 21, 22, 25, 40
Data sorteio: 23/05/2007; Acumulou: não; Número do Concurso: 869; Dezenas Sorteadas: 29, 42, 50, 51, 49, 27
Data sorteio: 26/05/2007; Acumulou: sim; Número do Concurso: 870; Dezenas Sorteadas: 52, 08, 43, 34, 40, 21
Data sorteio: 30/05/2007; Acumulou: sim; Número do Concurso: 871; Dezenas Sorteadas: 17, 05, 58, 01, 47, 10
Data sorteio: 02/06/2007; Acumulou: sim; Número do Concurso: 872; Dezenas Sorteadas: 18, 55, 58, 43, 31, 05
Data sorteio: 06/06/2007; Acumulou: sim; Número do Concurso: 873; Dezenas Sorteadas: 57, 59, 04, 34, 19, 30
Data sorteio: 09/06/2007; Acumulou: sim; Número do Concurso: 874; Dezenas Sorteadas: 59, 20, 52, 42, 44, 10
Data sorteio: 13/06/2007; Acumulou: não; Número do Concurso: 875; Dezenas Sorteadas: 53, 18, 36, 58, 24, 20
Data sorteio: 16/06/2007; Acumulou: sim; Número do Concurso: 876; Dezenas Sorteadas: 04, 12, 41, 45, 60, 08
Data sorteio: 20/06/2007; Acumulou: sim; Número do Concurso: 877; Dezenas Sorteadas: 13, 15, 20, 31, 28, 36
Data sorteio: 23/06/2007; Acumulou: sim; Número do Concurso: 878; Dezenas Sorteadas: 37, 12, 43, 38, 11, 54
Data sorteio: 27/06/2007; Acumulou: sim; Número do Concurso: 879; Dezenas Sorteadas: 29, 10, 46, 35, 42, 28
Data sorteio: 30/06/2007; Acumulou: sim; Número do Concurso: 880; Dezenas Sorteadas: 51, 30, 49, 25, 37, 46
Data sorteio: 04/07/2007; Acumulou: sim; Número do Concurso: 881; Dezenas Sorteadas: 43, 24, 04, 51, 18, 56
Data sorteio: 07/07/2007; Acumulou: não; Número do Concurso: 882; Dezenas Sorteadas: 42, 45, 44, 60, 41, 17
Data sorteio: 11/07/2007; Acumulou: sim; Número do Concurso: 883; Dezenas Sorteadas: 21, 37, 60, 32, 52, 53
Data sorteio: 14/07/2007; Acumulou: sim; Número do Concurso: 884; Dezenas Sorteadas: 22, 11, 02, 14, 39, 12
Data sorteio: 18/07/2007; Acumulou: sim; Número do Concurso: 885; Dezenas Sorteadas: 13, 04, 31, 33, 47, 51
Data sorteio: 21/07/2007; Acumulou: sim; Número do Concurso: 886; Dezenas Sorteadas: 50, 55, 37, 33, 59, 17
Data sorteio: 25/07/2007; Acumulou: sim; Número do Concurso: 887; Dezenas Sorteadas: 44, 12, 32, 21, 01, 34
Data sorteio: 28/07/2007; Acumulou: não; Número do Concurso: 888; Dezenas Sorteadas: 50, 24, 40, 54, 52, 60
Data sorteio: 01/08/2007; Acumulou: sim; Número do Concurso: 889; Dezenas Sorteadas: 34, 54, 20, 39, 60, 24
Data sorteio: 04/08/2007; Acumulou: sim; Número do Concurso: 890; Dezenas Sorteadas: 09, 21, 22, 07, 17, 54
Data sorteio: 08/08/2007; Acumulou: sim; Número do Concurso: 891; Dezenas Sorteadas: 15, 22, 19, 35, 34, 16
Data sorteio: 11/08/2007; Acumulou: sim; Número do Concurso: 892; Dezenas Sorteadas: 01, 49, 52, 42, 19, 44
Data sorteio: 15/08/2007; Acumulou: sim; Número do Concurso: 893; Dezenas Sorteadas: 56, 53, 51, 26, 18, 03
Data sorteio: 18/08/2007; Acumulou: sim; Número do Concurso: 894; Dezenas Sorteadas: 37, 24, 44, 28, 20, 41
Data sorteio: 22/08/2007; Acumulou: sim; Número do Concurso: 895; Dezenas Sorteadas: 02, 55, 41, 43, 57, 58
Data sorteio: 25/08/2007; Acumulou: sim; Número do Concurso: 896; Dezenas Sorteadas: 31, 11, 41, 35, 22, 05
Data sorteio: 29/08/2007; Acumulou: sim; Número do Concurso: 897; Dezenas Sorteadas: 21, 57, 46, 22, 07, 43
Data sorteio: 01/09/2007; Acumulou: não; Número do Concurso: 898; Dezenas Sorteadas: 04, 08, 03, 54, 45, 30
Data sorteio: 05/09/2007; Acumulou: sim; Número do Concurso: 899; Dezenas Sorteadas: 58, 18, 54, 36, 53, 20
Data sorteio: 08/09/2007; Acumulou: não; Número do Concurso: 900; Dezenas Sorteadas: 04, 21, 59, 18, 38, 34
Data sorteio: 12/09/2007; Acumulou: sim; Número do Concurso: 901; Dezenas Sorteadas: 32, 34, 16, 13, 56, 33
Data sorteio: 15/09/2007; Acumulou: sim; Número do Concurso: 902; Dezenas Sorteadas: 52, 55, 23, 50, 58, 18
Data sorteio: 19/09/2007; Acumulou: sim; Número do Concurso: 903; Dezenas Sorteadas: 17, 05, 32, 55, 20, 41
Data sorteio: 22/09/2007; Acumulou: sim; Número do Concurso: 904; Dezenas Sorteadas: 32, 44, 59, 53, 48, 51
Data sorteio: 26/09/2007; Acumulou: não; Número do Concurso: 905; Dezenas Sorteadas: 04, 15, 57, 55, 02, 16
Data sorteio: 29/09/2007; Acumulou: não; Número do Concurso: 906; Dezenas Sorteadas: 35, 39, 29, 24, 07, 14
Data sorteio: 03/10/2007; Acumulou: sim; Número do Concurso: 907; Dezenas Sorteadas: 09, 41, 53, 37, 36, 51
Data sorteio: 06/10/2007; Acumulou: sim; Número do Concurso: 908; Dezenas Sorteadas: 19, 01, 09, 25, 50, 52
Data sorteio: 10/10/2007; Acumulou: sim; Número do Concurso: 909; Dezenas Sorteadas: 42, 17, 26, 38, 28, 22
Data sorteio: 13/10/2007; Acumulou: sim; Número do Concurso: 910; Dezenas Sorteadas: 53, 29, 36, 03, 15, 27
Data sorteio: 17/10/2007; Acumulou: não; Número do Concurso: 911; Dezenas Sorteadas: 49, 46, 01, 29, 06, 28
Data sorteio: 20/10/2007; Acumulou: sim; Número do Concurso: 912; Dezenas Sorteadas: 26, 21, 54, 04, 19, 29
Data sorteio: 24/10/2007; Acumulou: não; Número do Concurso: 913; Dezenas Sorteadas: 30, 14, 59, 36, 46, 38
Data sorteio: 27/10/2007; Acumulou: sim; Número do Concurso: 914; Dezenas Sorteadas: 33, 51, 09, 23, 45, 12
Data sorteio: 31/10/2007; Acumulou: não; Número do Concurso: 915; Dezenas Sorteadas: 20, 28, 49, 26, 17, 48
Data sorteio: 03/11/2007; Acumulou: sim; Número do Concurso: 916; Dezenas Sorteadas: 33, 37, 05, 38, 28, 36
Data sorteio: 07/11/2007; Acumulou: sim; Número do Concurso: 917; Dezenas Sorteadas: 23, 59, 25, 47, 46, 30
Data sorteio: 10/11/2007; Acumulou: sim; Número do Concurso: 918; Dezenas Sorteadas: 38, 44, 08, 04, 12, 52
Data sorteio: 14/11/2007; Acumulou: sim; Número do Concurso: 919; Dezenas Sorteadas: 43, 25, 41, 60, 31, 03
Data sorteio: 17/11/2007; Acumulou: sim; Número do Concurso: 920; Dezenas Sorteadas: 17, 57, 55, 24, 52, 05
Data sorteio: 21/11/2007; Acumulou: sim; Número do Concurso: 921; Dezenas Sorteadas: 35, 41, 01, 57, 09, 48
Data sorteio: 24/11/2007; Acumulou: sim; Número do Concurso: 922; Dezenas Sorteadas: 41, 49, 45, 19, 13, 12
Data sorteio: 28/11/2007; Acumulou: sim; Número do Concurso: 923; Dezenas Sorteadas: 53, 39, 02, 50, 57, 15
Data sorteio: 01/12/2007; Acumulou: sim; Número do Concurso: 924; Dezenas Sorteadas: 51, 27, 60, 21, 20, 02
Data sorteio: 05/12/2007; Acumulou: não; Número do Concurso: 925; Dezenas Sorteadas: 52, 37, 46, 08, 22, 36
Data sorteio: 08/12/2007; Acumulou: sim; Número do Concurso: 926; Dezenas Sorteadas: 40, 41, 34, 33, 21, 59
Data sorteio: 12/12/2007; Acumulou: sim; Número do Concurso: 927; Dezenas Sorteadas: 36, 26, 31, 23, 19, 33
Data sorteio: 15/12/2007; Acumulou: não; Número do Concurso: 928; Dezenas Sorteadas: 32, 10, 49, 60, 04, 33
Data sorteio: 19/12/2007; Acumulou: sim; Número do Concurso: 929; Dezenas Sorteadas: 16, 49, 35, 39, 57, 27
Data sorteio: 22/12/2007; Acumulou: sim; Número do Concurso: 930; Dezenas Sorteadas: 46, 20, 55, 37, 28, 49
Data sorteio: 31/12/2007; Acumulou: sim; Número do Concurso: 931; Dezenas Sorteadas: 17, 34, 07, 36, 39, 19
Data sorteio: 05/01/2008; Acumulou: não; Número do Concurso: 932; Dezenas Sorteadas: 02, 21, 42, 53, 36, 17
Data sorteio: 09/01/2008; Acumulou: sim; Número do Concurso: 933; Dezenas Sorteadas: 25, 39, 45, 51, 08, 14
Data sorteio: 12/01/2008; Acumulou: sim; Número do Concurso: 934; Dezenas Sorteadas: 25, 48, 44, 03, 21, 01
Data sorteio: 16/01/2008; Acumulou: sim; Número do Concurso: 935; Dezenas Sorteadas: 07, 45, 18, 13, 29, 31
Data sorteio: 19/01/2008; Acumulou: não; Número do Concurso: 936; Dezenas Sorteadas: 05, 33, 14, 29, 44, 22
Data sorteio: 23/01/2008; Acumulou: sim; Número do Concurso: 937; Dezenas Sorteadas: 22, 41, 02, 30, 21, 52
Data sorteio: 26/01/2008; Acumulou: sim; Número do Concurso: 938; Dezenas Sorteadas: 35, 15, 27, 57, 50, 59
Data sorteio: 30/01/2008; Acumulou: sim; Número do Concurso: 939; Dezenas Sorteadas: 06, 23, 19, 50, 37, 49
Data sorteio: 02/02/2008; Acumulou: sim; Número do Concurso: 940; Dezenas Sorteadas: 25, 33, 51, 31, 05, 37
Data sorteio: 06/02/2008; Acumulou: sim; Número do Concurso: 941; Dezenas Sorteadas: 11, 15, 10, 27, 60, 53
Data sorteio: 09/02/2008; Acumulou: sim; Número do Concurso: 942; Dezenas Sorteadas: 05, 52, 18, 08, 59, 42
Data sorteio: 13/02/2008; Acumulou: não; Número do Concurso: 943; Dezenas Sorteadas: 47, 41, 58, 03, 23, 12
Data sorteio: 16/02/2008; Acumulou: sim; Número do Concurso: 944; Dezenas Sorteadas: 16, 58, 43, 37, 52, 59
Data sorteio: 20/02/2008; Acumulou: sim; Número do Concurso: 945; Dezenas Sorteadas: 44, 08, 59, 54, 04, 27
Data sorteio: 23/02/2008; Acumulou: sim; Número do Concurso: 946; Dezenas Sorteadas: 59, 01, 47, 05, 52, 12
Data sorteio: 27/02/2008; Acumulou: não; Número do Concurso: 947; Dezenas Sorteadas: 33, 11, 03, 58, 14, 05
Data sorteio: 01/03/2008; Acumulou: sim; Número do Concurso: 948; Dezenas Sorteadas: 22, 44, 41, 46, 52, 54
Data sorteio: 05/03/2008; Acumulou: sim; Número do Concurso: 949; Dezenas Sorteadas: 44, 01, 51, 52, 41, 23
Data sorteio: 08/03/2008; Acumulou: sim; Número do Concurso: 950; Dezenas Sorteadas: 48, 59, 49, 41, 42, 23
Data sorteio: 12/03/2008; Acumulou: sim; Número do Concurso: 951; Dezenas Sorteadas: 49, 24, 39, 34, 55, 14
Data sorteio: 15/03/2008; Acumulou: sim; Número do Concurso: 952; Dezenas Sorteadas: 54, 11, 27, 18, 02, 30
Data sorteio: 19/03/2008; Acumulou: não; Número do Concurso: 953; Dezenas Sorteadas: 55, 48, 01, 39, 16, 42
Data sorteio: 22/03/2008; Acumulou: sim; Número do Concurso: 954; Dezenas Sorteadas: 08, 05, 24, 18, 57, 33
Data sorteio: 26/03/2008; Acumulou: não; Número do Concurso: 955; Dezenas Sorteadas: 35, 05, 32, 21, 33, 12
Data sorteio: 29/03/2008; Acumulou: não; Número do Concurso: 956; Dezenas Sorteadas: 46, 51, 47, 59, 54, 57
Data sorteio: 02/04/2008; Acumulou: sim; Número do Concurso: 957; Dezenas Sorteadas: 50, 32, 25, 34, 57, 24
Data sorteio: 05/04/2008; Acumulou: não; Número do Concurso: 958; Dezenas Sorteadas: 13, 22, 07, 33, 51, 48
Data sorteio: 09/04/2008; Acumulou: sim; Número do Concurso: 959; Dezenas Sorteadas: 57, 03, 05, 11, 33, 39
Data sorteio: 12/04/2008; Acumulou: sim; Número do Concurso: 960; Dezenas Sorteadas: 34, 06, 33, 18, 53, 19
Data sorteio: 16/04/2008; Acumulou: sim; Número do Concurso: 961; Dezenas Sorteadas: 16, 53, 02, 04, 21, 36
Data sorteio: 19/04/2008; Acumulou: não; Número do Concurso: 962; Dezenas Sorteadas: 02, 48, 49, 40, 55, 11
Data sorteio: 23/04/2008; Acumulou: sim; Número do Concurso: 963; Dezenas Sorteadas: 37, 17, 15, 50, 48, 59
Data sorteio: 26/04/2008; Acumulou: sim; Número do Concurso: 964; Dezenas Sorteadas: 42, 13, 33, 20, 08, 26
Data sorteio: 30/04/2008; Acumulou: sim; Número do Concurso: 965; Dezenas Sorteadas: 36, 39, 57, 58, 05, 30
Data sorteio: 03/05/2008; Acumulou: sim; Número do Concurso: 966; Dezenas Sorteadas: 01, 58, 26, 28, 04, 41
Data sorteio: 07/05/2008; Acumulou: sim; Número do Concurso: 967; Dezenas Sorteadas: 18, 14, 57, 30, 13, 05
Data sorteio: 10/05/2008; Acumulou: sim; Número do Concurso: 968; Dezenas Sorteadas: 30, 04, 13, 60, 51, 01
Data sorteio: 14/05/2008; Acumulou: não; Número do Concurso: 969; Dezenas Sorteadas: 56, 35, 50, 13, 41, 25
Data sorteio: 17/05/2008; Acumulou: não; Número do Concurso: 970; Dezenas Sorteadas: 57, 34, 05, 54, 28, 21
Data sorteio: 21/05/2008; Acumulou: sim; Número do Concurso: 971; Dezenas Sorteadas: 04, 14, 33, 44, 11, 45
Data sorteio: 24/05/2008; Acumulou: não; Número do Concurso: 972; Dezenas Sorteadas: 33, 18, 15, 56, 31, 34
Data sorteio: 28/05/2008; Acumulou: sim; Número do Concurso: 973; Dezenas Sorteadas: 53, 36, 08, 30, 01, 47
Data sorteio: 31/05/2008; Acumulou: sim; Número do Concurso: 974; Dezenas Sorteadas: 45, 20, 38, 31, 16, 12
Data sorteio: 04/06/2008; Acumulou: sim; Número do Concurso: 975; Dezenas Sorteadas: 33, 09, 37, 40, 41, 30
